Category,Food Name,Calorie (kcal),Carbs (g),Protein (g),Fat (g),Water (g),Ash (g)
調味料及香辛料類,"辣椒醬",82.5834,11.5271,2.605,2.895,68.859,14.1139
調味料及香辛料類,"蔥醬",148.6583,19.5294,2.231,6.8463,68.092,3.3013
調味料及香辛料類,"糖醋醬",130.7492,25.0673,1.86,2.56,65.439,5.0737
調味料及香辛料類,"蕃茄醬",113.776,26.699,1.61,0.06,67.801,3.83
調味料及香辛料類,"薑蓉醬",64.6532,9.3808,1,2.57,85.12,1.9292
調味料及香辛料類,"蘑菇醬",58.1016,7.6579,1.49,2.39,87.322,1.1401
調味料及香辛料類,"米豆醬",128.47,17.8775,7.4,3.04,59.678,12.0045
調味料及香辛料類,"蒜味豆豉醬",269.5824,19.7006,9.49,16.98,44.891,8.9384
調味料及香辛料類,"豆酥醬",671.1516,10.3629,12.21,64.54,9.029,3.8581
調味料及香辛料類,"豆瓣醬",178.438,12.1845,14.2,8.1,51.782,13.7335
調味料及香辛料類,"辣豆瓣醬",100.304,13.086,4.52,3.32,66.374,12.7
調味料及香辛料類,"紅麴醬",163.2231,35.0225,4.582,0.5339,52.504,7.3576
調味料及香辛料類,"韭花醬",29.0736,4.4839,2.087,0.31,79.47,13.6491
調味料及香辛料類,"香椿醬",507.2189,2.2783,8.1265,51.7333,34.761,3.1009
調味料及香辛料類,"麻婆醬",189.9668,23.0967,2.93,9.54,59.23,5.2033
調味料及香辛料類,"蝦醬",99.0644,1.3286,19.59,1.71,46.43,30.9414
調味料及香辛料類,"沙拉醬",644.52,11.41,1.94,65.68,19.51,1.46
調味料及香辛料類,"沙拉醬(2021年取樣)",629.5348,16.7722,1.854,61.67,18.02,1.6838
調味料及香辛料類,"無蛋沙拉醬",479.3964,19.0076,1.774,44.03,33.76,1.4284
調味料及香辛料類,"無蛋沙拉醬(2021年取樣)",631.3152,22.9378,0.251,59.84,16.03,0.9412
調味料及香辛料類,"千島沙拉醬",514.9603,16.7468,0.956,49.3499,31.113,1.8343
調味料及香辛料類,"和風沙拉醬",128.6264,26.3245,2.116,1.6516,63.277,6.6309
調味料及香辛料類,"凱撒沙拉醬",336.5499,17.3426,1.375,29.0755,48.357,3.8499
調味料及香辛料類,"味噌",215.1577,33.0902,10.6415,4.4701,40.076,11.7222
調味料及香辛料類,"法式奶酥醬",596.082,37.5981,6.693,46.5464,7.313,1.8495
調味料及香辛料類,"巧克力醬(液體)",276.7447,65.4073,1.953,0.8115,31.161,0.6672
調味料及香辛料類,"草莓果醬",272.1952,64.9708,0.3555,1.21,33.285,0.1787
調味料及香辛料類,"葡萄果醬",260.6,60.9,0.02,1.88,37,0.2
調味料及香辛料類,"柚子果醬",267.6964,64.5461,0.623,0.78,33.6987,0.3522
調味料及香辛料類,"桑葚果醬",226.8824,54.9397,0.889,0.3964,43.443,0.3319
調味料及香辛料類,"白芝麻麵包醬",684.7635,15.3496,20.027,60.3619,0.533,3.7285
調味料及香辛料類,"黑芝麻麵包醬",666.7447,27.0002,10.628,57.3591,1.946,3.0667
調味料及香辛料類,"花生醬",656.5222,17.9293,23.97,54.325,1.045,2.7307
調味料及香辛料類,"洋蔥麵包醬",276.4436,9.4734,0.98,26.07,61.7,1.7766
調味料及香辛料類,"法式香蒜醬",790.9177,3.7623,1.078,85.7285,8.429,1.0022
調味料及香辛料類,"無糖黑芝麻醬",612.3714,17.7258,20.719,55.9537,0.116,5.4855
調味料及香辛料類,"液體奶精",262.2088,2.5102,3.912,26.28,66.41,0.8878
調味料及香辛料類,"液體奶精(2021年)",242.1527,4.2341,2.208,24.0427,69.06,0.4552
調味料及香辛料類,"奶精粉",543.8,59.5,2.2,33,2.7,2.6
調味料及香辛料類,"奶精粉(2021年)",549.6763,57.568,2.112,34.5507,2.85,2.9193
調味料及香辛料類,"奶精粉(低脂)",450.1284,75.2276,2.092,15.65,3.82,3.2104
調味料及香辛料類,"炸排粉",343.7276,70.0119,11.87,1.8,8.842,7.4761
調味料及香辛料類,"炸雞粉",332.878,71.0095,8.34,1.72,7.808,11.1225
調味料及香辛料類,"蒸肉粉(五香)",349.8236,74.7684,10.28,1.07,9.92,3.9616
調味料及香辛料類,"熱狗粉",355.0384,78.4296,8.35,0.88,10.397,1.9434
調味料及香辛料類,"麵包粉",369.6165,74.5879,14.423,1.5081,8.3595,1.1215
調味料及香辛料類,"酵母粉",346.9,40.39,46.29,0.02,5.9,7.4
糕餅點心類,"冷藏寧波年糕",219.5605,49.6575,3.9283,0.5797,45.541,0.2935
糕餅點心類,"冷藏甜年糕",241.6428,57.2372,2.296,0.39,39.94,0.1368
糕餅點心類,"冷藏廣式芋頭粿",108.6607,21.4545,2.11,1.6003,74.045,0.7902
糕餅點心類,"冷藏廣式蘿蔔糕",110.9088,20.3836,2.1605,2.3036,74.4398,0.7125
糕餅點心類,"包餡甜麻糬(紅豆)",329.0976,65.679,10.02,2.9224,21.152,0.2266
糕餅點心類,"鹹麻糬",248.1,43.2,8.7,4.5,42.6,1
糕餅點心類,"芋仔餅",353.7,56.6,4.6,12.1,26.1,0.6
糕餅點心類,"月餅(棗泥)",419.4,57.9,6,18.2,15.9,2
糕餅點心類,"綠豆凸",393.8775,55.8045,6.9,15.8955,20.9,0.5
糕餅點心類,"蕃薯餅",330.6,54.9,3.9,10.6,30,0.6
糕餅點心類,"車輪餅(紅豆)",187.0216,42.3062,2.057,1.0632,53.491,1.0826
糕餅點心類,"車輪餅(菜脯)",183.3868,31.6447,1.404,5.688,59.695,1.5683
糕餅點心類,"太陽餅",460.2215,63.5757,5.3,20.5243,10.3,0.3
糕餅點心類,"牛舌餅",411.3165,67.3767,5.7,13.2233,12.5,1.2
糕餅點心類,"蛋黃芋頭酥",216.5796,44.2499,3.1,3.02,48.69,0.9401
糕餅點心類,"蛋黃酥",461.3055,44.4789,11.4,26.4211,16.3,1.4
糕餅點心類,"鳳梨酥",484.189,62.0422,4.2,24.3578,8.9,0.5
糕餅點心類,"蘿蔔酥",427.3355,52.2929,7.5,20.9071,18.5,0.8
糕餅點心類,"鳳眼糕",378.5615,88.9677,3.8,0.8323,6.2,0.2
糕餅點心類,"米粩",441.5405,76.8519,2.6,13.7481,6.4,0.4
糕餅點心類,"可頌",452.4956,47.0718,7.319,26.1036,18.255,1.2506
糕餅點心類,"泡芙(巧克力)",589.5895,46.2021,10.3,40.3979,1.4,1.7
糕餅點心類,"蛋塔",375.9786,41.1186,4.065,21.6938,32.439,0.6836
糕餅點心類,"蛋塔(葡式)",375.1438,31.9464,3.682,25.8478,37.831,0.6928
糕餅點心類,"鬆餅",256.6734,55.0614,3.234,2.6102,37.84,1.2544
糕餅點心類,"冷凍馬拉糕",319.9732,43.9858,7.05,12.87,35.17,0.9242
糕餅點心類,"銅鑼燒",331.9506,57.2255,3.394,9.9414,28.827,0.6121
糕餅點心類,"冷凍馬蹄條",194.4988,40.1102,4.217,1.91,52.84,0.9228
糕餅點心類,"乳酪蛋糕",295.6886,19.0923,6.971,21.2706,51.77,0.8961
糕餅點心類,"海綿蛋糕(圓形)",343.8271,40.1942,5.09,18.0767,35.744,0.8951
糕餅點心類,"提拉米蘇(圓形)",327.7954,21.1105,4.407,25.0806,48.653,0.7489
糕餅點心類,"蜂蜜蛋糕(原味)",346.4778,47.3855,6.514,14.5422,30.96,0.5983
糕餅點心類,"蜂蜜蛋糕(巧克力)",340.823,43.0925,6.912,15.645,33.5,0.8505
糕餅點心類,"蜂蜜蛋糕(起司)",352.2688,39.8647,7.428,18.122,33.77,0.8153
糕餅點心類,"黑森林蛋糕",276.7245,24.9849,4.173,17.7881,52.303,0.751
糕餅點心類,"土司",288.9169,48.5877,9.532,6.2709,34.175,1.4344
糕餅點心類,"土司(含全穀粉)",291.6309,49.1583,9.981,6.1193,33.3,1.4414
糕餅點心類,"紅豆土司",319.3358,47.7467,9.162,10.189,31.902,1.0003
糕餅點心類,"奶酥麵包",376.655,49.849,9.1,15.651,24.3,1.1
糕餅點心類,"肉鬆麵包",428.9362,47.5826,8.108,22.9082,19.982,1.4192
糕餅點心類,"蜜糖甜甜圈(波/摩堤)",396.2922,50.6076,1.953,20.6722,25.747,1.0202
糕餅點心類,"糖粒甜甜圈(油炸)",400.9975,50.3121,5.311,19.8339,23.725,0.818
糕餅點心類,"菠蘿麵包",377.921,51.4758,9.2,15.0242,22.5,1.8
糕餅點心類,"葡萄乾奶酥麵包",306.0605,50.4277,8.359,7.8793,32.067,1.267
糕餅點心類,"漢堡包",321.9346,54.8586,9.079,7.3538,27.372,1.3366
糕餅點心類,"餐包",365.2053,50.5128,7.185,14.9349,26.32,1.0473
糕餅點心類,"雙胞胎麵包",341.1959,59.565,8.384,7.7111,23.89,0.4499
糕餅點心類,"仙草凍",19.3462,3.7354,0.936,0.0734,95.023,0.2322
糕餅點心類,"仙草凍(2020取樣)",19.3029,4.0977,0.312,0.1849,95.19,0.2154
糕餅點心類,"咖啡凍",74.6934,18.104,0.145,0.1886,81.457,0.1054
糕餅點心類,"果凍",90.9675,22.2984,0,0.1971,77.155,0.3495
糕餅點心類,"原味愛玉凍",1.6912,0.4228,0,0,99.31,0.2672
糕餅點心類,"檸檬愛玉凍",52.5044,13.1261,0,0,86.54,0.3339
糕餅點心類,"粉粿",65.0955,15.5468,0.016,0.1171,84.151,0.1691
糕餅點心類,"鮮奶布丁",110.1072,13.1104,2.981,5.0824,78.2077,0.6185
糕餅點心類,"烤布丁",138.1844,13.7808,4.73,7.1268,73.74,0.6224
糕餅點心類,"黃布丁",109.7895,17.3221,2.3,3.4779,76.3,0.6
糕餅點心類,"豆花(花生)",60.0585,10.9243,2.03,0.9157,85.88,0.25
糕餅點心類,"傳統豆花(未加糖)",38.5209,2.1449,3.166,1.9197,91.414,1.3554
糕餅點心類,"羊羹",288.6515,67.6097,3,0.6903,28.4,0.3
糕餅點心類,"巧克力冰淇淋",191.844,19.8912,4.2,10.6088,64.2,1.1
糕餅點心類,"香草冰淇淋",182.085,22.643,2.5,9.057,65,0.8
糕餅點心類,"紅豆牛奶冰棒",154.9059,24.3067,3.458,4.8719,66.736,0.6274
糕餅點心類,"花生仁湯",108.375,12.682,2.84,5.143,78.995,0.34
糕餅點心類,"方塊酥",509.467,66.1466,7.1,24.0534,2.3,0.4
糕餅點心類,"夾心餅乾(草莓)",516.895,62.821,4.8,27.379,4,1
糕餅點心類,"捲心酥",490.1546,71.6966,6.072,19.8978,1.223,1.1106
糕餅點心類,"蛋捲(芝麻)",548.8385,55.5123,6.8,33.2877,3.4,1
糕餅點心類,"煎餅",443.608,78.3138,6.292,11.6872,2.875,0.832
糕餅點心類,"營養口糧",424.2495,79.6647,6.759,8.7283,3.68,1.168
糕餅點心類,"蘇打餅乾(蔬菜)",511.9169,64.4593,7.843,24.7453,1.7,1.2524
糕餅點心類,"玉米餅乾(原味)",504.3009,63.8011,7.58,24.3085,2.485,1.8254
糕餅點心類,"洋芋片",552.922,55.7556,5.2,34.3444,1.9,2.8
糕餅點心類,"魚酥",563.776,50.3048,8.3,36.5952,1.7,3.1
糕餅點心類,"零食泡麵",483.8075,61.2749,11.259,21.5191,1.132,4.815
糕餅點心類,"雪餅",486.6134,72.2986,5.752,19.379,1.399,1.1714
糕餅點心類,"沙其馬",486.9627,60.2468,5.605,24.8395,8.633,0.6757
糕餅點心類,"牛奶巧克力",546.4649,53.9645,9.36,32.5741,1.6,2.5014
糕餅點心類,"花生牛奶巧克力",488.6624,56.8601,13.02,23.238,5.162,1.7199
糕餅點心類,"榛果牛奶巧克力",589.9411,47.5479,8.98,40.4255,1.429,1.6176
糕餅點心類,"糖衣牛奶巧克力",481.1712,73.6121,4.81,18.6092,1.669,1.2997
糕餅點心類,"白巧克力風味糖",561.8931,53.7797,8.635,34.6927,1.11,1.7826
糕餅點心類,"黑巧克力(85%)",613.1219,38.6523,10.862,46.1183,1.281,3.0864
糕餅點心類,"白芝麻糖",520.9572,62.8883,8.401,26.2,1.25,1.2607
糕餅點心類,"黑芝麻糖",535.6884,57.0153,8.532,30.3888,1.15,2.9139
糕餅點心類,"花生糖",562.3645,43.2641,17.9,35.3009,1.67,1.865
糕餅點心類,"花生貢糖",511.1667,54.987,13.53,26.3443,3.5,1.6387
糕餅點心類,"牛軋糖",477.0257,60.7784,9.678,21.6889,6.04,1.8147
糕餅點心類,"核棗糕",425.4256,71.0734,2.478,14.58,11.24,0.6286
糕餅點心類,"水果軟糖",411.2392,82.5905,1.25,8.4308,7.565,0.1637
糕餅點心類,"水果QQ軟糖",342.6326,78.3129,6.83,0.229,14.454,0.1741
糕餅點心類,"牛奶軟糖",423.7636,78.0484,2.85,11.13,7.284,0.6876
糕餅點心類,"巧克力牛奶軟糖",422.1566,76.6854,3.395,11.315,7.64,0.9646
糕餅點心類,"太妃糖",438.3064,75.6316,2.67,13.9,6.77,1.0284
糕餅點心類,"蓮藕糖",395.3968,97.7717,0.2,0.39,1.37,0.2683
糕餅點心類,"枇杷糖",393.72,97.9825,0.2,0.11,1.47,0.2375
糕餅點心類,"苦茶糖",396.4028,98.4907,0.07,0.24,0.94,0.2593
糕餅點心類,"薑糖",359.4052,83.9863,0.33,2.46,12.72,0.5037
糕餅點心類,"巧克力夾心糖",402.5916,93.6854,0.73,2.77,2.636,0.1786
糕餅點心類,"維生素C口含錠(檸檬)",398.6788,98.2722,0.16,0.55,0.686,0.3318
糕餅點心類,"酵母菌咀嚼錠",390.598,61.4145,23.59,5.62,4.13,5.2455
糕餅點心類,"乳酸球",474.4196,66.1324,3.76,21.65,7.27,1.1876
糕餅點心類,"羊乳片",410.0185,56.5963,23.4,10.0037,4.3,5.7
糕餅點心類,"紅豆球",350.7804,78.4426,7.07,0.97,12.68,0.8374
糕餅點心類,"綠豆球",345.8768,77.8942,6.19,1.06,13.94,0.9158
糕餅點心類,"棉花糖",331.3038,78.9224,3.22,0.3038,17.46,0.0938
糕餅點心類,"甘薯蜜餞",346.8,84.34,0.92,0.64,13,1.1
糕餅點心類,"芒果青",222.95,54.208,0.58,0.422,44.15,0.64
糕餅點心類,"芭樂果乾",346.9408,85.1532,1.132,0.2,12.515,0.9998
糕餅點心類,"鳳梨果乾",348.4936,84.6069,1.954,0.25,12.191,0.9981
糕餅點心類,"檸檬果乾",343.6312,84.6033,0.832,0.21,12.697,1.6577
糕餅點心類,"豆干丁(五香)",382.5638,19.632,35.387,18.0542,21.734,5.1928
糕餅點心類,"豆干片(沙茶)",464.2585,36.4095,16.159,28.2205,15.716,3.495
糕餅點心類,"布丁粉",418.7424,86.1472,2.675,7.0504,2.18,1.9474
糕餅點心類,"冰淇淋粉(香草)",430.1,65.3,15.9,11.7,3.1,4
糕餅點心類,"起酥片",403.6214,33.7713,6.659,26.8778,31.942,0.7499
加工調理食品類,"廣東粥",81.361,9.0678,4.9,2.8322,82.3,0.9
加工調理食品類,"冷凍火腿炒飯",189.2,29.7,5,5.6,58.7,1
加工調理食品類,"冷凍蝦仁炒飯",147.919,24.5762,4.7,3.4238,64.8,2.5
加工調理食品類,"三角飯糰(肉鬆)",218.7545,36.6236,5.769,5.4649,51.235,0.9075
加工調理食品類,"糯米飯糰",335.2,38.3,5.9,17.6,37,1.2
加工調理食品類,"壽司(豆皮壽司)",194.2865,31.6513,6.283,4.7277,56.2,1.138
加工調理食品類,"肉粽",234.8,30.7,8.2,8.8,51,1.3
加工調理食品類,"鹼粽",131.2479,26.8492,2.12,1.7079,68.701,0.6219
加工調理食品類,"冷凍筒仔米糕",212.0856,33.6199,6.464,5.75,53.01,1.1561
加工調理食品類,"筒仔米糕",245.8,35.5,6.6,8.6,48.3,1
加工調理食品類,"豬血糕",193.8597,37.7745,8.631,0.9153,51.2475,1.4317
加工調理食品類,"鴨血糕",192.7845,39.1194,6.687,1.0621,52.494,0.6375
加工調理食品類,"肉圓",136.033,27.2934,3.1,1.6066,67.3,0.7
加工調理食品類,"清蒸蝦仁肉圓",151.8,16.7,4.6,7.4,70,1.3
加工調理食品類,"甜酒釀",163.0593,34.8183,4.95,0.4429,59.703,0.0858
加工調理食品類,"紫米酒釀",154.9061,33.5793,4.184,0.4281,61.565,0.2436
加工調理食品類,"冷凍芝麻湯圓",352.4545,46.7491,4.8,16.2509,31.8,0.4
加工調理食品類,"冷凍花生湯圓",349.8315,47.0537,5.2,15.6463,31.8,0.3
加工調理食品類,"冷凍豬肉湯圓",281.398,36.5804,6.5,12.1196,44.1,0.7
加工調理食品類,"免煮飯",168.1211,37.05,3.23,0.34,59.31,0.07
加工調理食品類,"埔里米粉",357.72,87.726,0.534,0.52,11.08,0.14
加工調理食品類,"細米粉",355.2832,87.1643,0.374,0.57,10.235,1.6567
加工調理食品類,"濁水米粉",357.2,81.08,5.25,1.32,11.31,1.04
加工調理食品類,"米粄條",129.4501,29.1829,1.05,0.9465,68.446,0.3746
加工調理食品類,"米苔目",121.21,29.635,0.555,0.05,69.655,0.105
加工調理食品類,"粿仔條",193.2956,45.0229,0.511,1.24,53.04,0.1861
加工調理食品類,"米漿(散裝)",61.7,13.7,0.6,0.5,85.1,0.1
加工調理食品類,"保久米漿",62.3877,11.2929,1.026,1.4569,86.026,0.1982
加工調理食品類,"糙米漿",71.148,11.5907,1.2805,2.1848,84.7425,0.2015
加工調理食品類,"糙秈米漿",68.1714,11.3778,0.855,2.1378,85.505,0.1244
加工調理食品類,"糯米漿",50.8888,10.2297,0.76,0.77,88.118,0.1223
加工調理食品類,"黑糯米漿",50.0716,11.5789,0.399,0.24,87.69,0.0921
加工調理食品類,"米漿粉",444.1132,74.3183,9.08,12.28,3.616,0.7057
加工調理食品類,"燕麥奶",43.892,8.063,1.029,0.836,89.937,0.135
加工調理食品類,"玉米粒罐頭",89.9804,16.9237,2.3413,1.4356,78.3283,0.9711
加工調理食品類,"玉米醬罐頭",65.5421,13.9809,1.4045,0.4445,83.2295,0.9406
加工調理食品類,"麵筋(未調味)",642.9216,0,42.5115,53,4.895,0.6246
加工調理食品類,"麵腸(未調味)",137.9372,9.6858,20.636,1.85,67.46,0.3682
加工調理食品類,"水餃皮",263.5227,56.9823,7.7565,0.5075,32.976,1.7777
加工調理食品類,"春捲皮",240.8092,50.4453,8.29,0.652,38.861,1.7517
加工調理食品類,"餛飩皮",270.9594,58.1781,8.34,0.543,31.414,1.5249
加工調理食品類,"長麵線",309.8942,64.339,10.7203,1.073,16.3833,7.4844
加工調理食品類,"紅麵線",306.9804,62.3046,11.268,1.41,17.3,7.7174
加工調理食品類,"麵線",349.7513,72.3655,11.707,1.4957,12.041,2.3908
加工調理食品類,"雞絲麵",463.032,54.9905,9.4,22.83,6.3045,6.475
加工調理食品類,"乾麵條",350.0015,72.5293,11.644,1.4787,13.075,1.273
加工調理食品類,"油麵條",361.4515,76.2505,11.4,1.2055,9.026,2.118
加工調理食品類,"紅蘿蔔麵",352.0976,73.7599,12.082,0.97,11.99,1.1981
加工調理食品類,"通心麵",358.5108,72.5922,13.818,1.43,11.47,0.6898
加工調理食品類,"菠菜麵",355.5868,74.3597,11.792,1.22,11.54,1.0883
加工調理食品類,"鍋燒意麵",478.9512,58.5053,10,22.77,5.75,2.9747
加工調理食品類,"雞蛋麵",357.7832,74.8198,12.511,0.94,10.39,1.3392
加工調理食品類,"刀削麵",266.5936,56.1804,8.353,0.94,33.52,1.0066
加工調理食品類,"拉麵",292.2838,62.1292,9.108,0.815,26.6,1.3478
加工調理食品類,"意麵",289.6036,60.1044,10.069,0.99,26.8,2.0366
加工調理食品類,"衛生油麵",163.203,31.1845,5.465,1.845,61.1905,0.315
加工調理食品類,"金門黃麵",157.9974,31.8873,6.411,0.5338,60.11,1.0579
加工調理食品類,"冷凍烏龍麵",128.612,28.1842,3.4,0.2528,67.7425,0.4205
加工調理食品類,"鍋燒麵",119.7796,24.5534,4.4915,0.4,70.37,0.1851
加工調理食品類,"蕎麥麵(乾)",348.6926,70.6336,12.6925,1.7098,12.159,2.8051
加工調理食品類,"蕎麥麵(濕)",153.1642,28.5986,6.281,1.5162,63.1,0.5042
加工調理食品類,"炒板條",149.4,23.7,4.2,4.2,66.9,1
加工調理食品類,"泡麵(牛肉口味)",473.2845,53.6031,9.6,24.4969,6.9,5.4
加工調理食品類,"泡麵(鮮蝦口味)",474.843,55.4514,9.6,23.8486,6.1,5
加工調理食品類,"擔仔麵",123.7,11.9,4.4,6.5,76.3,0.9
加工調理食品類,"冷凍牛肉水餃",215.1943,23.1069,8.92,9.6763,57,1.2968
加工調理食品類,"冷凍豬肉水餃",207.749,22.12,8.071,9.665,58.02,2.124
加工調理食品類,"冷凍豬肉韭菜水餃",228.924,23.0352,8.4,11.4648,54.6,2.5
加工調理食品類,"冷凍豬肉蟹黃水餃",223.2216,26.0069,7.771,9.79,54.98,1.4521
加工調理食品類,"冷凍香菇雞肉水餃",220.86,22.7025,9.54,10.21,56.19,1.3575
加工調理食品類,"冷凍素食水餃",175.0255,25.7648,8.7425,4.1107,59.79,1.592
加工調理食品類,"冷凍鮪魚水餃",195.98,20.823,9.047,8.5,60.45,1.18
加工調理食品類,"冷凍豬肉熟水餃",235.2438,28.9302,7.176,10.091,52.48,1.3228
加工調理食品類,"冷凍素食熟水餃",208.6077,32.8818,7.155,5.3845,53.02,1.5587
加工調理食品類,"冷凍冬菜蝦仁餛飩",190.8615,24.5477,9.1,6.2523,58.9,1.2
加工調理食品類,"冷凍豬肉餛飩",239.6795,20.5241,11.1,12.5759,53.2,2.6
加工調理食品類,"冷凍菜肉餛飩",236.4835,13.2633,9.1,16.3367,58.7,2.6
加工調理食品類,"溫州餛飩",144.8755,11.8649,6.5,7.9351,72.5,1.2
加工調理食品類,"豬肉鍋貼",237.6475,26.2105,7.8,11.2895,53.7,1
加工調理食品類,"熟水餃(高麗菜水餃)",199.3245,19.7019,7.359,10.1201,61.82,0.999
加工調理食品類,"冷凍叉燒包",266.1865,47.0427,8.8,4.7573,38.7,0.7
加工調理食品類,"冷凍酸菜焢肉包子",301.0116,37.1819,8.641,13.08,39.75,1.3471
加工調理食品類,"冷凍芋泥包",263.0255,51.1366,6.628,3.5519,38.2,0.4835
加工調理食品類,"冷凍豆沙包",246.5725,51.8255,7.4,1.0745,39.2,0.5
加工調理食品類,"冷凍芝麻包",340.774,51.7252,7.2,11.6748,28.8,0.6
加工調理食品類,"冷凍蓮蓉包",292.3,52.8,7.9,5.5,33.3,0.5
加工調理食品類,"冷凍叉燒包子",266.7999,45.9593,7.123,6.0523,39.85,1.0154
加工調理食品類,"冷凍牛肉包子",268.6828,46.0662,10.822,4.57,37.42,1.1218
加工調理食品類,"冷凍豬肉包子",266.2784,38.2137,7.6235,9.2144,43.96,0.9884
加工調理食品類,"冷凍豬肉湯包",234.5305,16.2539,10.1,14.3461,57.8,1.5
加工調理食品類,"小籠包",241.5,15.9,9.6,15.5,58,1
加工調理食品類,"冷凍素菜包子",233.9785,41.4443,8.6,3.7557,45.2,1
加工調理食品類,"竹筍包",208.5225,32.8962,6.888,5.4873,53.771,0.9575
加工調理食品類,"冷凍白饅頭",279.0712,57.0233,7.412,2.37,32.74,0.4547
加工調理食品類,"白饅頭",248.4,51.3,8.1,1.2,38.8,0.6
加工調理食品類,"芋頭饅頭",154.7536,31.5323,5.726,0.6356,61.591,0.5151
加工調理食品類,"花捲",227.4297,46.9716,5.661,1.8777,44.191,1.2987
加工調理食品類,"冷藏堅果饅頭",306.9756,47.2909,9.608,8.82,33.13,1.1511
加工調理食品類,"黑糖饅頭",234.9362,49.9804,6.784,0.8754,41.833,0.5272
加工調理食品類,"冷凍銀絲卷(奶黃)",282.9364,54.4906,8.931,3.25,32.92,0.4084
加工調理食品類,"火腿蛋三明治",274.9121,28.2245,10.851,13.1789,46.497,1.2486
加工調理食品類,"披薩(夏威夷)",270.0742,35.9315,12.017,8.6978,41.379,1.9747
加工調理食品類,"冷凍披薩(黑胡椒火腿)",209.8664,27.7311,9.323,6.85,54.31,1.7859
加工調理食品類,"蔥油餅",304.7865,46.9205,8.314,9.3165,34.266,1.183
加工調理食品類,"冷凍蔥油餅",257.9933,48.4898,9.09,3.0749,37.525,1.8203
加工調理食品類,"冷凍蛋餅皮",230.9267,43.7374,5.719,3.6779,45.711,1.1547
加工調理食品類,"燒餅",322.7,51.1,9.1,9.1,29.2,1.5
加工調理食品類,"韭菜盒子",217.1305,19.4539,7.5,12.1461,59.7,1.2
加工調理食品類,"大餅包小餅(紅豆)",375.7,48.5,8.3,16.5,26.2,0.5
加工調理食品類,"水煎包",166.4661,25.2368,4.27,5.3821,64.045,1.0661
加工調理食品類,"牛肉餡餅",224.978,23.3444,9.6,10.3556,55.5,1.2
加工調理食品類,"豬肉餡餅",327.225,23.0899,6.218,23.3326,46.32,1.0395
加工調理食品類,"冷凍燒賣",187.7998,15.2537,9.86,9.705,63.64,1.5413
加工調理食品類,"冷凍水晶包",211.026,30.424,4.76,7.81,56.25,0.756
加工調理食品類,"冷凍水晶餃",190.1877,36.8302,2.828,3.5061,55.564,1.2717
加工調理食品類,"油條",551.3075,37.3185,10.1,40.1815,11,1.4
加工調理食品類,"冷凍春捲",271.7776,31.4589,5.143,13.93,47.89,1.5781
加工調理食品類,"蚵仔煎",192.214,19.6572,4.9,10.4428,63.5,1.5
加工調理食品類,"棺材板",264.3,19.7,7,17.5,54.8,1
加工調理食品類,"油豆腐粉絲(阿給)",146.2,15.7,6.9,6.2,70.1,1.1
加工調理食品類,"冷凍可樂餅(奶汁)",114.3016,19.8054,3.64,2.28,73.09,1.1846
加工調理食品類,"芋圓",213.694,52.1405,0.923,0.16,46.316,0.4605
加工調理食品類,"粉圓",345.9676,86.2479,0.244,0,13.334,0.1741
加工調理食品類,"冷凍甘薯條",181.7226,28.9855,1.772,6.5214,61.85,0.8711
加工調理食品類,"冷凍馬鈴薯條",151.07,25.474,2.2,4.486,66.95,0.89
加工調理食品類,"西谷米",360.2916,89.7479,0.1,0.1,9.85,0.2021
加工調理食品類,"台式泡菜",58.8166,13.1296,0.9,0.2998,84.398,1.2726
加工調理食品類,"黃金泡菜",110.9288,12.51,2.426,5.6872,77.551,1.8258
加工調理食品類,"韓式泡菜",35.1609,5.8355,2.014,0.4181,89.654,2.0784
加工調理食品類,"花瓜罐頭",88.7205,18.7759,2.9,0.2241,73.9,4.2
加工調理食品類,"冷凍洋蔥圈",281.106,41.4442,3.977,11.0468,41.46,2.072
加工調理食品類,"醃辣椒",53.1436,10.6439,1.931,0.316,83.392,3.7171
加工調理食品類,"桂竹筍片",19.0808,3.2687,1.011,0.218,92.994,2.5083
加工調理食品類,"麻竹筍干",202.3726,32.0459,15.818,1.213,46.763,4.1601
加工調理食品類,"薤",11.2,1.9,0.54,0.16,90.6,6.8
加工調理食品類,"甘藍乾",194.4,38.86,7.22,1.12,38.95,13.85
加工調理食品類,"酸甘藍菜",24.4303,4.2088,1.449,0.1999,92.119,2.0233
加工調理食品類,"梅乾菜",115.6317,20.8382,5.4865,1.1481,41.079,31.4482
加工調理食品類,"榨菜",26.9756,4.6487,1.287,0.3592,86.4695,7.2356
加工調理食品類,"酸菜",18.999,3.1868,0.8425,0.3202,91.0445,4.606
加工調理食品類,"醃漬冬瓜",27.6,4.07,2.47,0.16,83.6,9.7
加工調理食品類,"醃漬花胡瓜",88.95,18.09,3,0.51,74,4.4
加工調理食品類,"醃漬越瓜",17.95,3.05,1.1,0.15,93,2.7
加工調理食品類,"銀耳罐頭",48.97,11.96,0.08,0.09,87.8,0.07
加工調理食品類,"草菇罐頭",35.7018,5.3997,3.2895,0.105,90.4,0.8058
加工調理食品類,"醃漬香菇",55.76,10.63,3.04,0.12,84.21,2
加工調理食品類,"秀珍菇罐頭",29.9832,4.7178,1.653,0.5,92.445,0.6842
